37.4848578,127.1001273
37.487502,127.105407
37.4916438,127.1023013
37.4901871,127.1014296
37.4907277,127.103928
37.4864743,127.1045034
37.4907128,127.0975256
37.4880926,127.0987809
37.487563,127.0975256
37.4775238,127.0657059
37.4858079,127.0546485
37.4839786,127.0573059
37.477632,127.058584
37.487176,127.056392
37.4829702,127.0604033
37.4891509,127.0669367
37.4894496,127.0689737
37.4884604,127.054208
37.4836677,127.0625724
37.4836435,127.0611629
37.4845053,127.0613091
37.4838891,127.0599049
37.4845734,127.0600914
37.4850671,127.0580193
37.4902959,127.0687374
37.4888933,127.0692323
37.4860324,127.0676351
37.4841317,127.0683954
37.4849821,127.0657904
37.293429,127.033614
37.4966311,127.0610221
37.4961459,127.0623028
37.4892251,127.0580864
37.4896423,127.0594597
37.4905276,127.0615089
37.4917705,127.0642877
37.4948307,127.0619059
37.4941529,127.0603562
37.4930091,127.0578933
37.494503,127.0558655
37.4934389,127.0568097
37.4953457,127.055372
37.4967758,127.0565629
37.4958394,127.0570886
37.4975523,127.0605326
37.5130894,127.0458448
37.5077956,127.0431115
37.5026605,127.0331473
37.5021788,127.0325791
37.5012438,127.0324008
37.4947629,127.0321576
37.5047047,127.0366393
37.4992203,127.0278098
37.5075698,127.0453243
37.5052748,127.0437609
37.5037876,127.0326096
37.5053899,127.0370959
37.5025097,127.0427722
37.4939984,127.0369904
37.4923841,127.0386238
37.501641,127.027291
37.506303,127.038241
37.508272,127.044262
37.502840,127.026111
37.500915,127.034548
37.500066,127.030474
37.500549,127.032305
37.505412,127.030715
37.501634,127.029524
37.494107,127.039046
37.500952,127.034029
37.505768,127.046191
37.504978,127.042522
37.508216,127.037184
37.502942,127.038657
37.505797,127.040413
37.505999,127.045435
37.503653,127.036494
37.4815355,127.0521081
37.4894972,127.0996821
37.4864115,127.0995131
37.4863402,127.1068771
37.486336,127.1076617
37.4874757,127.1064091
37.4861029,127.0989271
37.521983,127.02437
37.517737,127.021696
37.5228359,127.0372727
37.5289064,127.0356732
37.5286368,127.0368044
37.5282819,127.0382687
37.5278994,127.0397394
37.5223576,127.0356947
37.5234075,127.0389994
37.5321046,127.0273194
37.5208166,127.0283298
37.5275102,127.0293531
37.5284269,127.0334779
37.5229911,127.0330421
37.5264132,127.0331761
37.5265524,127.0286814
37.5231461,127.0284723
37.5283641,127.0391494
37.5243263,127.0329071
37.5290113,127.0412687
37.523889,127.034046
37.490958,127.080849
37.315107,127.015193
37.5216503,127.0292634
37.5220247,127.0297247
37.5236329,127.0291346
37.5254453,127.0306259
37.5264494,127.0299071
37.5255134,127.0292526
37.5289613,127.03282
37.4978409,127.0596346
37.4971136,127.0593379
37.4925833,127.0601089
37.4934984,127.0543709
37.4974488,127.0585969
37.4913405,127.0570023
37.490372,127.0632114
37.4963671,127.0550019
37.4976394,127.0592043
37.4895389,127.0563336
37.4937803,127.0619459
37.4949391,127.0566943
37.4924242,127.0582069
37.4969027,127.0614423
37.4941748,127.0630113
37.495921,127.052141
37.487435,127.050217
37.489511,127.055685
37.483133,127.048063
37.485304,127.051466
37.485018,127.044122
37.494139,127.047121
37.489163,127.051716
37.493402,127.047153
37.484062,127.045782
37.490595,127.050576
37.48846,127.051667
37.495668,127.052953
37.490114,127.053191
37.486367,127.052786
37.5123672,127.0571025
37.5115541,127.0575368
37.5108802,127.0579093
37.5099629,127.0584068
37.5092749,127.0587748
37.5133271,127.0603494
37.5107735,127.0617717
37.4748195,127.0543712
37.4736997,127.0523719
37.4728371,127.0522608
37.4840395,127.0514417
37.4771206,127.0464427
37.4793814,127.0470657
37.4836488,127.0508666
37.4813251,127.0464393
37.4743154,127.0487322
37.4794885,127.0508515
37.479515,127.048364
37.478694,127.049080
37.479504,127.044929
37.478585,127.045016
37.475154,127.053585
37.480861,127.048683
37.477663,127.047136
37.475459,127.05773
37.478718,127.047402
37.476177,127.049056
37.47468,127.050274
37.480326,127.050472
37.479512,127.051362
37.478225,127.044664
37.478679,127.049763
37.477134,127.04965
37.475394,127.052939
37.476183,127.05403
37.483183,127.061193
37.5128475,127.0311191
37.4999527,127.0597762
37.499259,127.0575821
37.49891,127.0584029
37.4986419,127.055667
37.4979949,127.0560586
37.5034211,127.0553988
37.4905102,127.077252
37.4930578,127.0724469
37.4955775,127.0791578
37.4933783,127.0746014
37.493824,127.0773822
37.4926824,127.0723425
37.4970314,127.0743792
37.496936,127.078854
37.493989,127.073181
37.491754,127.073209
37.493092,127.075985
37.499874,127.080733
37.493559,127.079116
37.489834,127.0781
37.492375,127.074263
37.493717,127.076631
37.494906,127.078885
37.293534,127.043988
37.293035,127.042224
37.4855392,127.0831507
37.4825897,127.0798802
37.4842825,127.0946244
37.482439,127.094564
37.486727,127.082708
37.285813,127.054077
37.482393,127.095216
37.4848509,127.0862886
37.4835011,127.0797611
37.4832821,127.0778704
37.4828893,127.0770306
37.4809083,127.076581
37.4806273,127.0784053
37.5220901,127.0385578
37.5212002,127.0358022
37.5205116,127.0376751
37.5191043,127.0396248
37.5199877,127.0385743
37.5117441,127.0612124
37.5085695,127.0558902
37.5093812,127.0624518
37.5099563,127.0629262
37.5092971,127.0639628
37.5125131,127.0567094
37.5150728,127.0643035
37.5112841,127.0622086
37.5142195,127.0528739
37.5087504,127.0620389
37.5050489,127.0363723
37.5025986,127.0376525
37.5049127,127.0393665
37.5049572,127.0406984
37.5090799,127.0439219
37.507372,127.0451227
37.5075341,127.0421619
37.5083071,127.0425675
37.5065089,127.0457169
37.5045268,127.045076
37.504102,127.0254385
37.4980333,127.033453
37.498544,127.0362425
37.498544,127.0362425
37.4968075,127.0347351
37.4974629,127.0359743
37.4961904,127.0371383
37.4964074,127.0363122
37.4946199,127.0342469
37.4950327,127.0357329
37.4956839,127.0343757
37.4941304,127.036339
37.4925769,127.0370471
37.4939644,127.0387906
37.4924109,127.0390481
37.5011486,127.0588106
37.4994547,127.0538968
37.4978545,127.0531833
37.498544,127.0571798
37.5024083,127.050603
37.5038316,127.0551038
37.4997016,127.0587623
37.5035403,127.0515364
37.4975736,127.0543742
37.5023657,127.0525342
37.4989568,127.0521587
37.5016465,127.0518905
37.5052426,127.0534515
37.5034254,127.0540631
37.4999527,127.0586389
37.5002463,127.0563215
37.5000974,127.0583707
37.4991313,127.0590359
37.4974885,127.0552164
37.5034288,127.0553919
37.5011145,127.0568955
37.5037531,127.0556939
37.5008081,127.0560908
37.4987309,127.0527612
37.5120171,127.0470411
37.5126341,127.0492351
37.5141192,127.0494121
37.5127065,127.0508122
37.5105746,127.0481032
37.5117235,127.0516866
37.5114384,127.0531458
37.5101959,127.0537788
37.5104852,127.0508713
37.5087959,127.0537198
37.5186847,127.0377763
37.5172787,127.0362318
37.5177552,127.038517
37.5166953,127.0361882
37.5139257,127.0333135
37.5120034,127.0334355
37.5118034,127.0335247
37.5108705,127.0331439
37.5100652,127.0358402
37.5090343,127.0339841
37.5090466,127.0354076
37.5156054,127.0384225
37.5154942,127.0406527
37.5134683,127.0363941
37.5131726,127.0405957
37.5132821,127.0375071
37.5108206,127.0376949
37.5120641,127.0380168
37.5113567,127.0393055
37.5103099,127.0410705
37.5202581,127.0397555
37.5194428,127.0387228
37.5129869,127.0344884
37.5108195,127.0346224
37.5160075,127.0400781
37.491198,127.1009776
37.4893292,127.1052772
37.4848064,127.0994782
37.4884185,127.10035
37.4866198,127.1022248
37.4881206,127.1007577
37.488112,127.1058016
37.4866722,127.0999919
37.4867521,127.0972225
37.4885969,127.1058108
37.4868886,127.1026815
37.4927173,127.0397991
37.4921385,127.0382702
37.4968628,127.0301914
37.4952072,127.0309263
37.4964287,127.0333135
37.4885459,127.0679824
37.4827424,127.0611823
37.4828091,127.0625442
37.4895555,127.0753863
37.4901497,127.0709293
37.4842894,127.0620129
37.4869214,127.0600823
37.4890201,127.0678635
37.4867797,127.0696928
37.4859923,127.0594972
37.4839271,127.0592234
37.4924491,127.0717842
37.4831693,127.0698045
37.4889691,127.0744004
37.4885483,127.0716335
37.4873833,127.0645874
37.4887143,127.0617907
37.4889418,127.0646103
37.4896597,127.0671254
37.4882954,127.0595185
37.4835767,127.0636031
37.4866924,127.0596154
37.4840215,127.0616506
37.4862046,127.0591097
37.487117,127.070774
37.484356,127.064671
37.488522,127.067145
37.488233,127.063662
37.488106,127.066568
37.486876,127.067014
37.489546,127.067858
37.5078256,127.0542455
37.5062511,127.0501846
37.5068639,127.0523465
37.5153467,127.0433597
37.5130384,127.0486987
37.5109065,127.0476633
37.5114427,127.0498413
37.5156382,127.0494014
37.5143617,127.0439619
37.5110597,127.0485163
37.5150978,127.0488971
37.5098299,127.052561
37.5138894,127.0453727
37.5119703,127.052502
37.5112597,127.0511878
37.5099576,127.0460218
37.5172551,127.0482105
37.5120086,127.05203
37.5156372,127.0443347
37.5150487,127.0473683
37.506278,127.046852
37.500515,127.027223
37.501444,127.032872
37.495574,127.034935
37.497277,127.034446
37.508833,127.042066
37.501516,127.034009
37.491614,127.032695
37.505315,127.038377
37.509001,127.042733
37.505937,127.038975
37.505873,127.037402
37.504214,127.041145
37.502094,127.034461
37.504049,127.032799
37.302201,127.015761
37.4875872,127.1018529
37.4858808,127.1062474
37.4923287,127.0943828
37.4925554,127.0956756
37.4913095,127.0989617
37.487663,127.101313
37.495243,127.092811
37.489709,127.098612
37.487072,127.104142
37.491109,127.099715
37.483627,127.096149
37.488819,127.106627
37.488284,127.104247
37.488502,127.104951
37.489825,127.104878
37.488172,127.10236
37.483047,127.095016
37.481052,127.09394
37.5169125,127.0210212
37.5176541,127.0227325
37.5185772,127.0248541
37.5282892,127.033174
37.5278127,127.0315218
37.5258472,127.0326269
37.5235838,127.0304382
37.52372,127.0321655
37.522367,127.0314038
37.5216437,127.0313072
37.5222309,127.0330989
37.5225693,127.0341074
37.5253134,127.0342737
37.5276936,127.0352554
37.5283808,127.033748
37.5271745,127.036854
37.5255049,127.0357758
37.5236542,127.0351964
37.4986274,127.0606224
37.4957182,127.0594305
37.4960061,127.0616078
37.4945973,127.0630168
37.4911948,127.0554687
37.4937893,127.0612624
37.490346,127.064472
37.496285,127.059915
37.492013,127.057663
37.493699,127.063515
37.496857,127.061875
37.5079042,127.0608047
37.4985763,127.0683954
37.5003275,127.0648436
37.4992351,127.0625091
37.5073249,127.0636091
37.5085662,127.0669773
37.4996122,127.0636771
37.5013903,127.0597645
37.500182,127.0622385
37.5035885,127.0604687
37.5040163,127.0618094
37.5002802,127.0603698
37.5026294,127.0677864
37.5082349,127.0618178
37.49888,127.062867
37.500477,127.063234
37.500955,127.064659
37.4983789,127.0690654
37.4965118,127.0638076
37.4950541,127.0657308
37.51325,127.0552963
37.5140745,127.0584359
37.5076802,127.0594289
37.5197438,127.0568571
37.5188095,127.0508114
37.295511,127.021378
37.294462,127.020967
37.295453,127.020761
37.301167,127.014771
37.5000898,127.0388852
37.5037206,127.0472552
37.5003391,127.0507632
37.4967494,127.0453337
37.4934488,127.0405871
37.5015942,127.0443511
37.5009551,127.0417961
37.5028408,127.0496445
37.4985559,127.0507864
37.4958636,127.0471376
37.4944418,127.0447042
37.5135954,127.0299038
37.5193303,127.0279767
37.5104858,127.0246998
37.5169604,127.0220375
37.5074396,127.0269993
37.5056322,127.0278603
37.5164541,127.0207821
37.5152045,127.0226423
37.5129732,127.0279043
37.5088865,127.0270036
37.5147049,127.0209265
37.511465,127.031831
37.513732,127.020452
37.50936,127.026313
37.5173595,127.024689
37.5140151,127.0216561
37.5157724,127.0266953
37.5176201,127.0276574
37.5124526,127.0224193
37.5136997,127.0270172
37.5106681,127.0267184
37.5247093,127.0375407
37.5263813,127.036972
37.5279894,127.0397991
37.5275342,127.0380932
37.5258708,127.0390749
37.5247986,127.0387208
37.531614,127.0251489
37.532201,127.0271283
37.532737,127.0294136
37.5301208,127.0277452
37.5280745,127.0301163
37.5318139,127.0364088
37.5287382,127.0369828
37.5309035,127.0401531
37.5303377,127.0416981
37.4808108,127.0809803
37.4812902,127.0842101
37.4857889,127.0861194
37.4855258,127.0910186
37.4839895,127.0791895
37.4840158,127.0782142
37.4825766,127.0798732
37.4828626,127.0791959
37.485205,127.0930434
37.4841234,127.0893834
37.4823219,127.0870051
37.4839113,127.0777411
37.4827674,127.0779532
37.4833687,127.0860389
37.4856341,127.0843198
37.4800484,127.0838771
37.4812156,127.077905
37.4845839,127.0890372
37.4840812,127.0817878
37.4842731,127.0946134
37.486124,127.0829773
37.512967,127.065591
37.512199,127.05586
37.5174574,127.0509946
37.5194826,127.0570135
37.5188125,127.0544225
37.5173042,127.0549321
37.5179275,127.0529902
37.5166149,127.0522928
37.5159426,127.0538592
37.5157597,127.0524108
37.5148278,127.0532691
37.5140065,127.0546692
37.5146682,127.0589125
37.5194848,127.0607418
37.5186062,127.0603716
37.5168053,127.0600216
37.5184507,127.0620346
37.5178125,127.0617127
37.5184124,127.0629519
37.5181699,127.0649636
37.5165445,127.0660955
37.5159658,127.0641589
37.5169445,127.0631987
37.512566,127.0549589
37.5121788,127.0559353
37.4941219,127.0323962
37.4949135,127.0302236
37.4928408,127.0350248
37.4920831,127.0325035
37.4908531,127.0339251
37.4917214,127.0335066
37.4905977,127.0331204
37.4913596,127.0356953
37.5043531,127.0298105
37.5051234,127.0294887
37.5076428,127.023841
37.5076077,127.0259476
37.5088865,127.0270036
37.5078651,127.0274463
37.5074269,127.0269937
37.5064205,127.0256197
37.5068409,127.0285331
37.5160022,127.0250109
37.5112705,127.0256251
37.4984101,127.0547927
37.5033501,127.0572992
37.5031247,127.0499182
37.4999624,127.0533229
37.5023611,127.0569175
37.4999067,127.0513381
37.5006955,127.0538108
37.5034837,127.0548399
37.5033643,127.0532601
37.4998795,127.0523267
37.5005194,127.0551532
37.4991673,127.0536247
37.4995051,127.0592861
37.5006717,127.0586717
37.5036131,127.0535493
37.4989326,127.0606661
37.4992133,127.0530323
37.497686,127.057004
37.504354,127.051055
37.497414,127.056226
37.499969,127.054851
37.501832,127.052369
37.499,127.059
37.502415,127.051991
37.50316,127.056408
37.501782,127.057084
37.499125,127.056091
37.4810362,127.0771207
37.4852216,127.0819849
37.4821137,127.0904472
37.4886593,127.0822332
37.4854658,127.0832372
37.4825277,127.0883941
37.4854874,127.0873998
37.4815795,127.0801053
37.4846412,127.0850346
37.4842967,127.0797613
37.5111514,127.0417786
37.5115509,127.0399774
37.5105849,127.0419784
37.5121885,127.0422481
37.5184232,127.0330346
37.5145693,127.0374837
37.5172671,127.0320965
37.5121312,127.0375608
37.5107499,127.0398333
37.5128082,127.0401773
37.5140752,127.0407882
37.5129646,127.0394251
37.5213931,127.0387409
37.5190126,127.0327322
37.5113463,127.0391508
37.5201411,127.0321608
37.5115694,127.0390682
37.5122152,127.0403945
37.5185631,127.0394772
37.5188791,127.0286647
37.5187732,127.0320898
37.5121981,127.0393109
37.5118715,127.0347351
37.5098286,127.0350073
37.5123976,127.0327825
37.5023317,127.02811
37.5019742,127.0329112
37.5067107,127.0371813
37.5049489,127.0358938
37.5058171,127.0383936
37.5065745,127.0427656
37.5083023,127.0435435
37.505583,127.0449543
37.5047404,127.0467889
37.5016805,127.0267528
37.5044765,127.034263
37.5047659,127.0310014
37.5039871,127.0334637
37.5057788,127.0364141
37.5036978,127.0388389
37.5047319,127.0387477
37.5054341,127.0429963
37.506898,127.0463812
37.5065788,127.0449972
37.4945603,127.0375836
37.4884249,127.0586733
37.483745,127.064247
37.482752,127.067044
37.482027,127.067893
37.4880926,127.0736539
37.482183,127.06738
37.481918,127.067666
37.481545,127.068221
37.487349,127.061862
37.483746,127.060866
37.488473,127.063209
37.486257,127.058965
37.483199,127.061153
37.290028,127.034581
37.490575,127.077009
37.502911,127.054765
37.501891,127.058804
37.499915,127.057191
37.502731,127.051401
37.5133235,127.043699
37.5166041,127.0459789
37.5090299,127.0544225
37.5103959,127.0530653
37.5124171,127.0458663
37.514834,127.0498252
37.5068341,127.0546424
37.5106979,127.0511797
37.5061722,127.0487952
37.5150425,127.0485592
37.5107746,127.0504957
37.5068127,127.0511287
37.5121916,127.0451716
37.5133598,127.0464993
37.5136421,127.0496831
37.5117451,127.0511461
37.5142534,127.0433571
37.5140344,127.0438629
37.5125268,127.0485277
37.5134563,127.0431578
37.5112674,127.0506961
37.5113371,127.0528936
37.5063344,127.0525115
37.5087919,127.0526228
37.5096431,127.0533631
37.5095531,127.0538251
37.5125399,127.0502149
37.5118143,127.0464139
37.5143436,127.0502158
37.5140144,127.0490118
37.5021807,127.0448199
37.5096084,127.0400023
37.5193071,127.0317453
37.5217515,127.0375187
37.5208319,127.0367026
37.5171158,127.0373885
37.5244649,127.0282338
37.5175751,127.0193788
37.5260811,127.0265691
37.5226349,127.0234171
37.5231902,127.0252407
37.5241836,127.0221992
37.5254848,127.028271
37.5216921,127.0265932
37.5214949,127.0236074
37.5201841,127.0236367
37.523821,127.023131
37.520749,127.022835
37.5170126,127.0201452
37.5191655,127.0194679
37.5210631,127.0194304
37.5181061,127.0214421
37.5205738,127.0212597
37.5204462,127.0221394
37.5216886,127.0202512
37.5215184,127.0213133
37.5216588,127.0219463
37.5186592,127.0239633
37.5201781,127.0236227
37.5231564,127.0253581
37.5238584,127.0247197
37.5231813,127.0233045
37.5221581,127.0234708
37.5216114,127.024836
37.5206541,127.0257587
37.5203371,127.0260082
37.490593,127.076859
37.4752256,127.0510622
37.4786727,127.0473177
37.4807309,127.0530254
37.4742897,127.0556147
37.4729634,127.0500575
37.4733232,127.0522323
37.4743971,127.0521458
37.4739109,127.0498167
37.4752909,127.0483134
37.4779678,127.0492859
37.4785484,127.0521773
37.4778119,127.0490525
37.4762586,127.0490941
37.4780663,127.0473661
37.4916938,127.0682896
37.4942603,127.0700008
37.4961884,127.0698023
37.5071088,127.062732
37.5059938,127.0626032
37.5067364,127.0614606
37.5039682,127.0612085
37.5052555,127.0591486
37.503966,127.0590359
37.5033107,127.0613748
37.503966,127.0644379
37.5038128,127.0629197
37.5019382,127.065382
37.502717,127.0621526
37.5009211,127.0646417
37.4987591,127.0627856
37.4991336,127.0637941
37.4982739,127.0680535
37.4990825,127.0723128
37.4930218,127.0640087
37.5030066,127.0475329
37.4994484,127.0478393
37.5010154,127.0402581
37.50218,127.047483
37.5000474,127.0492645
37.4998264,127.0417575
37.4993216,127.039788
37.4982344,127.0398162
37.497475,127.0407372
37.499612,127.0421972
37.4985109,127.0419677
37.4970965,127.0464249
37.4983704,127.0513195
37.4972979,127.051349
37.4959711,127.0494116
37.499907,127.037393
37.4964666,127.0423197
37.4960966,127.0435213
37.4952126,127.040475
37.521212,127.0300734
37.5316755,127.0331311
37.5253877,127.0365107
37.5297634,127.0439619
37.5269979,127.0307673
37.520633,127.0281988
37.5315029,127.0379122
37.5291322,127.0355324
37.5263756,127.0315475
37.5327343,127.0323837
37.5270918,127.0395577
37.5269405,127.0399817
37.5226335,127.0296744
37.5226025,127.0303815
37.5227178,127.0313422
37.525431,127.0298475
37.5268961,127.0292205
37.5262409,127.0346224
37.5233904,127.0379162
37.5225866,127.0290183
37.528326,127.044204
37.531667,127.0346814
37.5246559,127.0360655
37.5277657,127.0307813
37.5283871,127.0312509
37.5283098,127.0284481
37.5263395,127.0375291
37.5267519,127.0389567
37.5239537,127.0311599
37.5307155,127.0314525
37.5244962,127.0298936
37.5257892,127.0401381
37.5264211,127.0546107
37.5245898,127.0538963
37.5273244,127.0537193
37.5228491,127.0479231
37.491098,127.065382
37.4954138,127.0666802
37.4953117,127.0695126
37.5045725,127.0602751
37.5042576,127.0596206
37.5023638,127.0637298
37.5004274,127.0631933
37.5054468,127.0635796
37.5046042,127.0610315
37.4938217,127.0713472
37.5117065,127.0541006
37.5111108,127.0563912
37.5105363,127.0571208
37.5095874,127.0561981
37.5089406,127.057271
37.5083235,127.0590627
37.514,127.0637405
37.5130171,127.0649421
37.5181571,127.0557904
37.5160977,127.0602751
37.5181571,127.0557904
37.5160977,127.0602751
37.5174508,127.0623243
37.5183996,127.0616269
37.5169062,127.0616913
37.5198846,127.0586872
37.5118233,127.0552754
37.5147679,127.0584834
37.5159848,127.0618629
37.5155338,127.0632684
37.5183614,127.0606774
37.5184782,127.0643413
37.5171677,127.0648026
37.5169975,127.0608544
37.5190164,127.0555839
37.5254221,127.0512326
37.5229133,127.0431883
37.5228239,127.0568641
37.5210713,127.0577579
37.5218961,127.0413478
37.5254567,127.0444174
37.5256689,127.0433431
37.5195858,127.0508113
37.5231321,127.0446936
37.5276019,127.044055
37.5240406,127.0398844
37.523847,127.051528
37.5230972,127.04556
37.5200184,127.0524913
37.518755,127.045583
37.524079,127.050555
37.525266,127.04987
37.526819,127.053662
37.524217,127.048718
37.521282,127.045026
37.5228969,127.0431548
37.522661,127.0477604
37.5212925,127.0482022
37.5219934,127.0469089
37.5226524,127.0467143
37.5222657,127.0462637
37.5096335,127.0378639
37.5195952,127.0394263
37.5115018,127.0349682
37.5110467,127.0338598
37.5187927,127.0297225
37.5179363,127.0392571
37.5124021,127.0325261
37.5107224,127.0427151
37.5166761,127.0330424
37.5166837,127.0651393
37.5190313,127.0636117
37.5154657,127.0609295
37.5176783,127.0610797
37.5021895,127.0270788
37.5016868,127.0287931
37.5085246,127.0410661
37.5042571,127.0268521
37.5055968,127.0356049
37.4944878,127.0388741
37.4961145,127.035315
37.5057331,127.0442683
37.5038535,127.0370757
37.5052988,127.0456623
37.4967279,127.0311966
37.5007732,127.02892
37.5039849,127.0281496
37.5071304,127.0363773
37.495254,127.0346728
37.5059106,127.0367235
37.4970906,127.0309392
37.5034674,127.0380382
37.4940009,127.0356841
37.5056468,127.0379108
37.50297,127.0267367
37.4973778,127.0306903
37.4918042,127.0363498
37.4992291,127.0272829
37.4992343,127.0272786
37.4935747,127.037513
37.5065395,127.0437656
37.5072029,127.044003
37.4951575,127.0337319
37.4939621,127.0349148
37.5183762,127.0308091
37.5130893,127.0328228
37.5181916,127.0369066
37.5084074,127.0345171
37.5119795,127.0414436
37.5087579,127.0346814
37.5114754,127.0337707
37.5121948,127.0372819
37.5188732,127.0389867
37.5201992,127.0392752
37.5205948,127.0383886
37.5168642,127.0379544
37.5178747,127.0303248
37.5127305,127.0339449
37.5101654,127.0395655
37.508483,127.035779
37.517671,127.030350
37.517478,127.037082
37.511047,127.038558
37.509266,127.036465
37.516429,127.032138
37.5210327,127.0264239
37.5194181,127.0253081
37.5217665,127.0266203
37.5227246,127.0257922
37.5251299,127.0258417
37.5229871,127.0276829
37.5196143,127.0215506
37.5220933,127.0245976
37.5199018,127.026299
37.5191164,127.0215434
37.5206331,127.0267322
37.519892,127.0211052
37.5267901,127.0209529
37.5223429,127.0264929
37.4800693,127.0456348
37.4796196,127.0464763
37.4804454,127.0473031
37.4790853,127.0481761
37.4804103,127.0489801
37.4808312,127.0480293
37.4759005,127.0536927
37.4769195,127.0475223
37.4796808,127.0461786
37.4804438,127.0525447
37.4747999,127.0552055
37.4720389,127.0510066
37.4728793,127.0513587
37.4753289,127.0538472
37.4768285,127.0506373
37.4774937,127.0509584
37.4753551,127.0477149
37.4790198,127.0451944
37.4796606,127.0496227
37.4750926,127.0524282
37.4749825,127.0493881
37.4777305,127.0452728
37.4785303,127.0481233
37.4757834,127.0490246
37.4797984,127.0468801
37.4763495,127.0496683
37.4822046,127.0483345
37.4767631,127.0523841
37.4796669,127.0502516
37.4741353,127.0535085
37.5062884,127.0601758
37.4936154,127.0638639
37.5043574,127.0589715
37.5009826,127.0618093
37.4939805,127.0710817
37.5264782,127.0205662
37.5181242,127.0197986
37.5252005,127.0215973
37.5274809,127.0252183
37.5274085,127.0217421
37.5286529,127.0226487
37.5301483,127.0237591
37.5254941,127.0194193
37.5261407,127.0208811
37.5207674,127.0204756
37.5200099,127.0252132
37.5198993,127.0237434
37.520044,127.025696
37.5227658,127.0245215
37.5195674,127.0203638
37.5234987,127.0269299
37.5264787,127.0307367
37.5242014,127.0359294
37.527820,127.040777
37.527637,127.042008
37.527337,127.043239
37.523373,127.036796
37.525507,127.038448
37.523936,127.038354
37.527226,127.035114
37.527222,127.028628
37.524226,127.029201
37.52209,127.028909
37.525712,127.029294
37.524837,127.035751
37.5239,127.034272
37.52534,127.037089
37.532192,127.034793
37.3152,127.315278
37.4952149,127.0308854
37.5034593,127.0406281
37.5010897,127.0633046
37.4998948,127.0623296
37.5054128,127.0679248
37.5069225,127.0620827
37.5072426,127.0649171
37.4960429,127.067807
37.505869,127.0588854
37.5000378,127.0667285
37.500182,127.0622385
37.5042084,127.0642689
37.495718,127.0696977
37.4994079,127.0648107
37.5049832,127.0669569
37.5032364,127.0600839
37.4943461,127.0635721
37.502585,127.064432
37.500515,127.063074
37.501938,127.060152
37.504413,127.058548
37.502539,127.062468
37.505523,127.057565
